ProjectDescriptionID,catchRawID,trapVisitID,commonName,releaseID,atCaptureRun,fishOrigin,lifeStage,forkLength,totalLength,n,visitTime,visitType,siteName,subSiteName,finalRun,actualCount
11,61221,3221,Chinook salmon,255,Spring,Natural,Fry,34.0,,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61222,3221,Chinook salmon,255,Spring,Natural,Fry,33.0,,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61223,3221,Chinook salmon,255,Spring,Natural,Fry,34.0,,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61224,3221,Chinook salmon,255,Spring,Natural,Fry,35.0,,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61225,3221,Chinook salmon,255,Spring,Natural,Fry,37.0,,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61226,3221,Chinook salmon,255,Spring,Natural,Fry,37.0,,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61227,3221,Chinook salmon,255,Spring,Natural,Yolk sac fry (alevin),34.0,,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61228,3221,Chinook salmon,255,Spring,Natural,Fry,37.0,,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61229,3221,Chinook salmon,255,Spring,Natural,Fry,35.0,,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61230,3221,Chinook salmon,255,Spring,Natural,Yolk sac fry (alevin),34.0,,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61231,3221,Chinook salmon,255,Spring,Natural,Fry,37.0,,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61232,3221,Chinook salmon,255,Spring,Natural,Fry,35.0,,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61233,3221,Chinook salmon,255,Spring,Natural,Fry,36.0,,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61234,3221,Chinook salmon,255,Spring,Natural,Fry,37.0,,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61235,3221,Chinook salmon,255,Spring,Natural,Fry,35.0,,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61236,3221,Chinook salmon,255,Spring,Natural,Fry,34.0,,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61237,3221,Chinook salmon,255,Spring,Natural,Fry,37.0,,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61238,3221,Chinook salmon,255,Spring,Natural,Fry,34.0,,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61239,3221,California roach,255,Not recorded,Natural,Not recorded,,86.0,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61240,3221,California roach,255,Not recorded,Natural,Not recorded,,45.0,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61241,3221,California roach,255,Not recorded,Natural,Not recorded,,66.0,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61242,3221,California roach,255,Not recorded,Natural,Not recorded,,50.0,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61243,3221,California roach,255,Not recorded,Natural,Not recorded,,44.0,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61244,3221,California roach,255,Not recorded,Natural,Not recorded,,47.0,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61245,3221,California roach,255,Not recorded,Natural,Not recorded,,51.0,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61246,3221,California roach,255,Not recorded,Natural,Not recorded,,41.0,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61247,3221,California roach,255,Not recorded,Natural,Not recorded,,41.0,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61248,3221,California roach,255,Not recorded,Natural,Not recorded,,37.0,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61249,3221,California roach,255,Not recorded,Natural,Not recorded,,,28,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61250,3221,Hardhead,255,Not recorded,Natural,Not recorded,,160.0,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61251,3221,Hardhead,255,Not recorded,Natural,Not recorded,,59.0,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61252,3221,Riffle sculpin,255,Not recorded,Natural,Not recorded,,87.0,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61253,3221,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,,54.0,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61254,3221,Sacramento sucker,255,Not recorded,Natural,Not recorded,,83.0,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61255,3221,Unknown lamprey (Entosphenus or Lampetra),255,Not recorded,Natural,Not recorded,,125.0,1,2025-01-02T09:45:27Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,61256,3222,Chinook salmon,255,Spring,Natural,Fry,36.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61257,3222,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61258,3222,Chinook salmon,255,Spring,Natural,Fry,36.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61259,3222,Chinook salmon,255,Spring,Natural,Parr,37.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61260,3222,Chinook salmon,255,Spring,Natural,Parr,36.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61261,3222,Chinook salmon,255,Spring,Natural,Fry,37.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61262,3222,Chinook salmon,255,Spring,Natural,Parr,38.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61263,3222,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61264,3222,Chinook salmon,255,Spring,Natural,Fry,37.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61265,3222,Chinook salmon,255,Spring,Natural,Parr,37.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61266,3222,Chinook salmon,255,Spring,Natural,Parr,37.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61267,3222,Chinook salmon,255,Spring,Natural,Parr,36.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61268,3222,Chinook salmon,255,Spring,Natural,Fry,38.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61269,3222,Chinook salmon,255,Spring,Natural,Parr,39.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61270,3222,Chinook salmon,255,Spring,Natural,Fry,38.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61271,3222,Chinook salmon,255,Spring,Natural,Parr,39.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61272,3222,Chinook salmon,255,Spring,Natural,Fry,38.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61273,3222,Chinook salmon,255,Spring,Natural,Fry,37.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61274,3222,Chinook salmon,255,Spring,Natural,Fry,39.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61275,3222,Chinook salmon,255,Spring,Natural,Parr,37.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61276,3222,Chinook salmon,255,Spring,Natural,Parr,36.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61277,3222,Chinook salmon,255,Spring,Natural,Parr,36.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61278,3222,Chinook salmon,255,Spring,Natural,Fry,37.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61279,3222,Chinook salmon,255,Spring,Natural,Parr,38.0,,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61280,3222,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,,102.0,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61281,3222,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,,108.0,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61282,3222,Sacramento sucker,255,Not recorded,Natural,Not recorded,,31.0,1,2025-01-03T09:00:31Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,61283,3223,Chinook salmon,255,Spring,Natural,Fry,34.0,,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61284,3223,Chinook salmon,255,Spring,Natural,Fry,35.0,,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61285,3223,Chinook salmon,255,Spring,Natural,Parr,36.0,,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61286,3223,Chinook salmon,255,Spring,Natural,Parr,38.0,,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61287,3223,Chinook salmon,255,Spring,Natural,Fry,34.0,,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61288,3223,Chinook salmon,255,Spring,Natural,Parr,39.0,,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61289,3223,Chinook salmon,255,Spring,Natural,Fry,36.0,,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61290,3223,Chinook salmon,255,Spring,Natural,Fry,33.0,,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61291,3223,Chinook salmon,255,Spring,Natural,Fry,36.0,,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61292,3223,Chinook salmon,255,Spring,Natural,Fry,36.0,,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61293,3223,Chinook salmon,255,Spring,Natural,Parr,34.0,,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61294,3223,Chinook salmon,255,Spring,Natural,Fry,38.0,,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61295,3223,California roach,255,Not recorded,Natural,Not recorded,,84.0,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61296,3223,California roach,255,Not recorded,Natural,Not recorded,,43.0,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61297,3223,California roach,255,Not recorded,Natural,Not recorded,,45.0,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61298,3223,California roach,255,Not recorded,Natural,Not recorded,,35.0,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61299,3223,California roach,255,Not recorded,Natural,Not recorded,,46.0,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61300,3223,California roach,255,Not recorded,Natural,Not recorded,,42.0,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61301,3223,California roach,255,Not recorded,Natural,Not recorded,,47.0,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61302,3223,California roach,255,Not recorded,Natural,Not recorded,,43.0,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61303,3223,California roach,255,Not recorded,Natural,Not recorded,,33.0,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61304,3223,California roach,255,Not recorded,Natural,Not recorded,,38.0,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61305,3223,California roach,255,Not recorded,Natural,Not recorded,,,15,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61306,3223,California roach,255,Not recorded,Natural,Not recorded,,,2,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61307,3223,Riffle sculpin,255,Not recorded,Natural,Not recorded,,43.0,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61308,3223,Riffle sculpin,255,Not recorded,Natural,Not recorded,,51.0,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61309,3223,Riffle sculpin,255,Not recorded,Natural,Not recorded,,73.0,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
11,61310,3223,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,,164.0,1,2025-01-03T09:30:38Z,End trapping,Parrot-Phelan RST,PP RST,,Yes
